direction_name,wheelchair_accessible,block_id,trip_id,direction_id,shape_id,route_id,service_id,trip_headsign
Westbound,1,a_261029_Timetable_-_2026-01,3004__261029_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261031_Timetable_-_2026-01,3005__261031_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261006_Timetable_-_2026-01,3006__261006_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261009_Timetable_-_2026-01,3007__261009_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261028_Timetable_-_2026-01,3008__261028_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261011_Timetable_-_2026-01,3009__261011_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Northbound,1,a_401024_Timetable_-_2026-01,300__401024_Timetable_-_2026-01,0,100.0.2081288673_Timetable_-_2026-01,409,Weekday_merged_94404,C - Windfields Farm via Glen Hill
Westbound,1,a_261033_Timetable_-_2026-01,3010__261033_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261015_Timetable_-_2026-01,3011__261015_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261034_Timetable_-_2026-01,3012__261034_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261030_Timetable_-_2026-01,3013__261030_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261023_Timetable_-_2026-01,3014__261023_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261029_Timetable_-_2026-01,3015__261029_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261031_Timetable_-_2026-01,3016__261031_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261006_Timetable_-_2026-01,3017__261006_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261009_Timetable_-_2026-01,3018__261009_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261028_Timetable_-_2026-01,3019__261028_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Northbound,1,a_401029_Timetable_-_2026-01,301__401029_Timetable_-_2026-01,0,100.0.1673310071_Timetable_-_2026-01,409,Weekday_merged_94404,Windfields Farm
Westbound,1,a_261011_Timetable_-_2026-01,3020__261011_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261033_Timetable_-_2026-01,3021__261033_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261015_Timetable_-_2026-01,3022__261015_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261034_Timetable_-_2026-01,3023__261034_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261030_Timetable_-_2026-01,3024__261030_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261023_Timetable_-_2026-01,3025__261023_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261029_Timetable_-_2026-01,3026__261029_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261031_Timetable_-_2026-01,3027__261031_Timetable_-_2026-01,1,100.0.2515573559161_Timetable_-_2026-01,916,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261009_Timetable_-_2026-01,3028__261009_Timetable_-_2026-01,1,100.0.1952648903_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261028_Timetable_-_2026-01,3029__261028_Timetable_-_2026-01,1,100.0.1952648903_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Northbound,1,a_401042_Timetable_-_2026-01,302__401042_Timetable_-_2026-01,0,100.0.1673310071_Timetable_-_2026-01,409,Weekday_merged_94404,Windfields Farm
Westbound,1,a_261018_Timetable_-_2026-01,3030__261018_Timetable_-_2026-01,1,100.0.1952648903_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261027_Timetable_-_2026-01,3031__261027_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261025_Timetable_-_2026-01,3032__261025_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261021_Timetable_-_2026-01,3033__261021_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261027_Timetable_-_2026-01,3034__261027_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261018_Timetable_-_2026-01,3035__261018_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261025_Timetable_-_2026-01,3036__261025_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261021_Timetable_-_2026-01,3037__261021_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261027_Timetable_-_2026-01,3038__261027_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261018_Timetable_-_2026-01,3039__261018_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Northbound,1,a_401019_Timetable_-_2026-01,303__401019_Timetable_-_2026-01,0,100.0.1673310071_Timetable_-_2026-01,409,Weekday_merged_94404,Windfields Farm
Westbound,1,a_261025_Timetable_-_2026-01,3040__261025_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261021_Timetable_-_2026-01,3041__261021_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261027_Timetable_-_2026-01,3042__261027_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261018_Timetable_-_2026-01,3043__261018_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261025_Timetable_-_2026-01,3044__261025_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261021_Timetable_-_2026-01,3045__261021_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261027_Timetable_-_2026-01,3046__261027_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261018_Timetable_-_2026-01,3047__261018_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261025_Timetable_-_2026-01,3048__261025_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261021_Timetable_-_2026-01,3049__261021_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Northbound,1,a_401024_Timetable_-_2026-01,304__401024_Timetable_-_2026-01,0,100.0.2081288673_Timetable_-_2026-01,409,Weekday_merged_94404,C - Windfields Farm via Glen Hill
Westbound,1,a_261027_Timetable_-_2026-01,3050__261027_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261018_Timetable_-_2026-01,3051__261018_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261025_Timetable_-_2026-01,3052__261025_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261021_Timetable_-_2026-01,3053__261021_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261027_Timetable_-_2026-01,3054__261027_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261018_Timetable_-_2026-01,3055__261018_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261025_Timetable_-_2026-01,3056__261025_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261021_Timetable_-_2026-01,3057__261021_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261027_Timetable_-_2026-01,3058__261027_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261018_Timetable_-_2026-01,3059__261018_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Northbound,1,a_401029_Timetable_-_2026-01,305__401029_Timetable_-_2026-01,0,100.0.1673310071_Timetable_-_2026-01,409,Weekday_merged_94404,Windfields Farm
Westbound,1,a_261025_Timetable_-_2026-01,3060__261025_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261021_Timetable_-_2026-01,3061__261021_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261027_Timetable_-_2026-01,3062__261027_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261018_Timetable_-_2026-01,3063__261018_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261025_Timetable_-_2026-01,3064__261025_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261021_Timetable_-_2026-01,3065__261021_Timetable_-_2026-01,1,100.0.1952648901_Timetable_-_2026-01,917,SatSun_merged_94403,Pickering Parkway Terminal
Westbound,1,a_261027_Timetable_-_2026-01,3066__261027_Timetable_-_2026-01,1,100.0.1952648907_Timetable_-_2026-01,917,SatSun_merged_94403,A - Ajax Station
Eastbound,1,a_261027_Timetable_-_2026-01,3067__261027_Timetable_-_2026-01,0,100.0.1952648906_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261025_Timetable_-_2026-01,3068__261025_Timetable_-_2026-01,0,100.0.1952648906_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261021_Timetable_-_2026-01,3069__261021_Timetable_-_2026-01,0,100.0.1952648906_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Northbound,1,a_401042_Timetable_-_2026-01,306__401042_Timetable_-_2026-01,0,100.0.1673310071_Timetable_-_2026-01,409,Weekday_merged_94404,Windfields Farm
Eastbound,1,a_261027_Timetable_-_2026-01,3070__261027_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261018_Timetable_-_2026-01,3071__261018_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261025_Timetable_-_2026-01,3072__261025_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261021_Timetable_-_2026-01,3073__261021_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261027_Timetable_-_2026-01,3074__261027_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261018_Timetable_-_2026-01,3075__261018_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261025_Timetable_-_2026-01,3076__261025_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261021_Timetable_-_2026-01,3077__261021_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261027_Timetable_-_2026-01,3078__261027_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261018_Timetable_-_2026-01,3079__261018_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Northbound,1,a_401019_Timetable_-_2026-01,307__401019_Timetable_-_2026-01,0,100.0.1673310071_Timetable_-_2026-01,409,Weekday_merged_94404,Windfields Farm
Eastbound,1,a_261025_Timetable_-_2026-01,3080__261025_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261021_Timetable_-_2026-01,3081__261021_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261027_Timetable_-_2026-01,3082__261027_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261018_Timetable_-_2026-01,3083__261018_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261025_Timetable_-_2026-01,3084__261025_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261021_Timetable_-_2026-01,3085__261021_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261027_Timetable_-_2026-01,3086__261027_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261018_Timetable_-_2026-01,3087__261018_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261025_Timetable_-_2026-01,3088__261025_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261021_Timetable_-_2026-01,3089__261021_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Northbound,1,a_401024_Timetable_-_2026-01,308__401024_Timetable_-_2026-01,0,100.0.2081288673_Timetable_-_2026-01,409,Weekday_merged_94404,C - Windfields Farm via Glen Hill
Eastbound,1,a_261027_Timetable_-_2026-01,3090__261027_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261018_Timetable_-_2026-01,3091__261018_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261025_Timetable_-_2026-01,3092__261025_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261021_Timetable_-_2026-01,3093__261021_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261027_Timetable_-_2026-01,3094__261027_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261018_Timetable_-_2026-01,3095__261018_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261025_Timetable_-_2026-01,3096__261025_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261021_Timetable_-_2026-01,3097__261021_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261027_Timetable_-_2026-01,3098__261027_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261018_Timetable_-_2026-01,3099__261018_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Northbound,1,a_401029_Timetable_-_2026-01,309__401029_Timetable_-_2026-01,0,100.0.1673310071_Timetable_-_2026-01,409,Weekday_merged_94404,Windfields Farm
Northbound,1,a_401003_Timetable_-_2026-01,30__401003_Timetable_-_2026-01,0,100.0.1046829277_Timetable_-_2026-01,403,Weekday_merged_94404,Oshawa Centre Terminal
Eastbound,1,a_261025_Timetable_-_2026-01,3100__261025_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261021_Timetable_-_2026-01,3101__261021_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261027_Timetable_-_2026-01,3102__261027_Timetable_-_2026-01,0,100.0.1952648902_Timetable_-_2026-01,917,SatSun_merged_94403,Oshawa Centre Terminal
Eastbound,1,a_261018_Timetable_-_2026-01,3103__261018_Timetable_-_2026-01,0,100.0.1952648908_Timetable_-_2026-01,917,SatSun_merged_94403,A - Ajax Station
Eastbound,1,a_261025_Timetable_-_2026-01,3104__261025_Timetable_-_2026-01,0,100.0.1952648908_Timetable_-_2026-01,917,SatSun_merged_94403,A - Ajax Station
Eastbound,1,a_261021_Timetable_-_2026-01,3105__261021_Timetable_-_2026-01,0,100.0.1952648908_Timetable_-_2026-01,917,SatSun_merged_94403,A - Ajax Station
Eastbound,1,a_261029_Timetable_-_2026-01,3106__261029_Timetable_-_2026-01,0,100.0.1952648908_Timetable_-_2026-01,917,SatSun_merged_94403,A - Ajax Station
Northbound,1,a_261010_Timetable_-_2026-01,3107__261010_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261013_Timetable_-_2026-01,3108__261013_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261010_Timetable_-_2026-01,3109__261010_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_401042_Timetable_-_2026-01,310__401042_Timetable_-_2026-01,0,100.0.1673310071_Timetable_-_2026-01,409,Weekday_merged_94404,Windfields Farm
Northbound,1,a_261013_Timetable_-_2026-01,3110__261013_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261010_Timetable_-_2026-01,3111__261010_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261013_Timetable_-_2026-01,3112__261013_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261010_Timetable_-_2026-01,3113__261010_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261013_Timetable_-_2026-01,3114__261013_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261010_Timetable_-_2026-01,3115__261010_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261013_Timetable_-_2026-01,3116__261013_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261010_Timetable_-_2026-01,3117__261010_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261013_Timetable_-_2026-01,3118__261013_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261010_Timetable_-_2026-01,3119__261010_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_401019_Timetable_-_2026-01,311__401019_Timetable_-_2026-01,0,100.0.1673310071_Timetable_-_2026-01,409,Weekday_merged_94404,Windfields Farm
Northbound,1,a_261013_Timetable_-_2026-01,3120__261013_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261010_Timetable_-_2026-01,3121__261010_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261013_Timetable_-_2026-01,3122__261013_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261010_Timetable_-_2026-01,3123__261010_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261013_Timetable_-_2026-01,3124__261013_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261010_Timetable_-_2026-01,3125__261010_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261013_Timetable_-_2026-01,3126__261013_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261010_Timetable_-_2026-01,3127__261010_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261013_Timetable_-_2026-01,3128__261013_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261010_Timetable_-_2026-01,3129__261010_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_401024_Timetable_-_2026-01,312__401024_Timetable_-_2026-01,0,100.0.2081288673_Timetable_-_2026-01,409,Weekday_merged_94404,C - Windfields Farm via Glen Hill
Northbound,1,a_261013_Timetable_-_2026-01,3130__261013_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261010_Timetable_-_2026-01,3131__261010_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261013_Timetable_-_2026-01,3132__261013_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261010_Timetable_-_2026-01,3133__261010_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261013_Timetable_-_2026-01,3134__261013_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261010_Timetable_-_2026-01,3135__261010_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261013_Timetable_-_2026-01,3136__261013_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261014_Timetable_-_2026-01,3137__261014_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Northbound,1,a_261017_Timetable_-_2026-01,3138__261017_Timetable_-_2026-01,0,100.0.1952647071_Timetable_-_2026-01,216,SatSun_merged_94403,Taunton
Southbound,1,a_261014_Timetable_-_2026-01,3139__261014_Timetable_-_2026-01,1,100.0.1952647072_Timetable_-_2026-01,216,SatSun_merged_94403,Ajax Station
Northbound,1,a_401029_Timetable_-_2026-01,313__401029_Timetable_-_2026-01,0,100.0.1673310071_Timetable_-_2026-01,409,Weekday_merged_94404,Windfields Farm
Southbound,1,a_261017_Timetable_-_2026-01,3140__261017_Timetable_-_2026-01,1,100.0.1952647072_Timetable_-_2026-01,216,SatSun_merged_94403,Ajax Station
Southbound,1,a_261014_Timetable_-_2026-01,3141__261014_Timetable_-_2026-01,1,100.0.1952647072_Timetable_-_2026-01,216,SatSun_merged_94403,Ajax Station
Southbound,1,a_261017_Timetable_-_2026-01,3142__261017_Timetable_-_2026-01,1,100.0.1952647072_Timetable_-_2026-01,216,SatSun_merged_94403,Ajax Station
Southbound,1,a_261014_Timetable_-_2026-01,3143__261014_Timetable_-_2026-01,1,100.0.1952647072_Timetable_-_2026-01,216,SatSun_merged_94403,Ajax Station
Southbound,1,a_261017_Timetable_-_2026-01,3144__261017_Timetable_-_2026-01,1,100.0.1952647072_Timetable_-_2026-01,216,SatSun_merged_94403,Ajax Station
